X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsReimbursable,IsTrespass,IsUnifiedCommand,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,Source,GlobalID,IsCpxChild,CpxName,CpxID
-95.4547222,34.9425000000001,241894,,DEFAULT,,,,230,,ARAOC,2000,,,,Minimal,Wind Driven Runs,Uphill Runs,Flanking,Human,,,,,2022/02/15 20:15:00+00,Type 4 Incident,,0,100,0,0,,,SACC,2022/02/18 18:00:00+00,2022/02/16 05:00:00+00,2022/02/18 18:00:00+00,F,Type 4 IC,West Chilli Fire,"14 miles east of McAlester, OK",WF,FI,,,,,{90A02E21-552A-474D-A6A0-3572CE1150B3},,0,,,,,0,220286,100,100,,Latimer,ARAOC,40077,,,,Private,Private,Indian,,,17E,36,6N,SA17A,DVF,OKOKS,US-OK,,,Timber (Litter and Understory),Tall Grass (2.5 feet),4,2022-OKOKS-220286,No Decision,ics209,ics209,0,,,2022/02/16 06:04:10+00,2022/02/18 22:31:11+00,IRWIN,{6559A0A6-3B09-488E-8D0F-F691ABB44B90},0,,
-82.56596,30.2258400000001,241899,,DEFAULT,,,,3503,1,FLFIC,,,,,,,,,Undetermined,,,,,2022/02/16 12:44:55+00,,,,,,,,,SACC,,,,,,OSF BU  60 66 65 Rx 0216,,RX,FI,30.22584,-82.56596,3503,,{13E529F3-8F74-497B-A90F-D98368F078B0},,0,0,0,0,0,,000250,,,,Columbia,FLFIC,12023,FS,FLFNF,,USFS,Federal,,,,,,,SA45A,FS,FLFNF,US-FL,,,,,,2022-FLFNF-000250,No Decision,wildcad,wildcad,0,,,2022/02/16 12:46:58+00,2022/02/20 20:31:56+00,IRWIN,{CEEF1CB8-7169-4675-86E4-F5CAC9601D8A},0,,
-84.4321399999999,30.1079500000001,241901,,DEFAULT,,,,3011,1,FLFIC,,,,,,,,,Undetermined,,,,,2022/02/16 12:12:37+00,,,,,,,,,SACC,,,,,,ANF BU 350 Rx 0216,,RX,FI,30.10795,-84.43214,3011,,{D977751A-632F-4ECB-9068-3D6A130F10C3},,0,0,0,0,0,,000249,,,,Wakulla,FLFIC,12129,FS,FLFNF,,USFS,Federal,,,,,,,SA44,FS,FLFNF,US-FL,,,,,,2022-FLFNF-000249,No Decision,wildcad,wildcad,0,,,2022/02/16 13:24:34+00,2022/02/17 00:32:19+00,IRWIN,{C8FC3925-1AF2-487C-BCC1-C68B01D301D3},0,,
-84.9908399999999,29.92744,241902,,DEFAULT,,,,1178,1,FLFIC,,,,,,,,,Undetermined,,,,,2022/02/16 12:08:44+00,,,,,,,,,SACC,,,,,,ANF BU 111 Rx 0216,,RX,FI,29.92744,-84.99084,1178,,{8102C9A2-65C9-4420-8AF4-7C4CA3DA8449},,0,0,0,0,0,,000248,,,,Franklin,FLFIC,12037,FS,FLFNF,,USFS,Federal,,,,,,,SA44,FS,FLFNF,US-FL,,,,,,2022-FLFNF-000248,No Decision,wildcad,wildcad,0,,,2022/02/16 13:24:37+00,2022/02/16 20:17:58+00,IRWIN,{317A4083-69F9-48BC-AF27-33137019FB6B},0,,
-83.0474399999999,29.36022,241903,,DEFAULT,,,,216,1,FLFIC,,,,,,,,,Undetermined,,,,,2022/02/16 13:30:16+00,,,,,,,,,SACC,,,,,,LSR Compt 1A Rx 0216,,RX,FI,29.36022,-83.04744,468,,{F86623EF-DE2F-477C-B5A2-6C055BB2FE64},,0,0,0,0,0,,000251,,,,Levy,FLFIC,12075,FWS,FLLSR,,USFWS,Federal,,,,,,,SA47,FWS,FLLSR,US-FL,,,,,,2022-FLLSR-000251,No Decision,wildcad,wildcad,0,,,2022/02/16 13:38:57+00,2022/02/19 15:06:00+00,IRWIN,{E353E019-9772-47A3-8ED1-11CBD3AF9A73},0,,
-118.3526,33.93451,241904,,DEFAULT,,,,,0.01,CALACC,,,,,,,,,Undetermined,,,,,2022/02/16 13:42:11+00,,,,,,,,,OSCC,,,,,,LAC-058485,,WF,FI,33.93451,-118.3526,,,{2EC7238A-BABF-4288-93A5-07731D335B2C},,0,,,,,,058485,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2022-CALAC-058485,No Decision,lacocad,lacocad,0,,,2022/02/16 13:44:48+00,2022/02/16 13:44:48+00,IRWIN,{FC8A0055-AE5E-4063-80E6-0AA659ADC263},0,,
-117.15941,33.6404380000001,241905,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/02/16 13:00:47+00,,,,,,,,,OSCC,,,,,,CAPANO,,WF,FI,33.640438,-117.15941,,,{BDAE3C31-1700-432F-884B-4D9C73AF2160},,0,0,0,0,0,,025140,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CDF,CARRU,US-CA,,,,,,2022-CARRU-025140,No Decision,cfcad,cfcad,0,,,2022/02/16 13:50:33+00,2022/02/16 13:50:33+00,IRWIN,{615336DF-794D-426C-AA57-F96A51E9019D},0,,
-119.6422222,37.4263889000001,241907,,DEFAULT,,,,,,CASICC,,,,,,,,,,,,,,2022/02/16 01:18:00+00,,,,,,,,,OSCC,,,,,,DOUBLE GATE RX,,RX,FI,,,,,{740FD027-A522-4495-8283-C4239A11EF73},,0,,,,,,000097,,,,Madera,CASICC,06039,FS,CASNF,,USFS,Federal,,,,,,,SC02,FS,CASNF,US-CA,,,,,,2022-CASNF-000097,No Decision,IROC,IROC,0,,,2022/02/16 13:59:19+00,2022/02/16 13:59:19+00,IRWIN,{C3871EA4-A7A1-47D0-8DBC-05084545C242},0,,
-118.14806,34.0098300000001,241909,,DEFAULT,,,,,0.01,CALACC,,,,,,,,,Undetermined,,,,,2022/02/16 14:05:11+00,,,,,,,,,OSCC,,,,,,LAC-058506,,WF,FI,34.00983,-118.14806,,,{AE5C9D0E-3642-4A17-A220-445DE3BCCD84},,0,,,,,,058506,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2022-CALAC-058506,No Decision,lacocad,lacocad,0,,,2022/02/16 14:06:48+00,2022/02/16 14:06:48+00,IRWIN,{918E47AF-EF97-4C60-B7D5-B607AFBDA2EF},0,,
-81.11439,27.08745,241912,,DEFAULT,,,,102,1,FLFIC,,,,,,,,,Undetermined,,,,,2022/02/16 14:31:11+00,,,,,,,,,SACC,,,,,,SEA CW 14 Rx 0216,,RX,FI,27.08745,-81.11439,106,,{D3B47A83-FA5A-4467-8E02-743E225C4003},,0,0,0,0,0,,000252,,,,Glades,FLFIC,12043,BIA,FLSEA,,BIA,Federal,,,,,,,SA48,BIA,FLSEA,US-FL,,,,,,2022-FLSEA-000252,No Decision,wildcad,wildcad,0,,,2022/02/16 14:35:47+00,2022/02/16 23:45:14+00,IRWIN,{153A0867-A4DF-4287-8856-A7C059175753},0,,
-94.72131,35.64939,241913,,CERTIFIED,,2022/02/16 00:00:00+00,2022/02/17 15:00:00+00,32,1,ARAOC,,,,2022/02/22 18:08:04+00,,,,,Human,Incendiary,,PF7L,,2022/02/15 22:40:00+00,,2022/02/18 21:00:00+00,,,,,PA,1522,SACC,,,,,,SURPRISE 2,,WF,FI,35.64939,-94.72131,30,,{7BDB4DDE-0FFF-4128-AF9B-D3F2BB9A1F06},,0,1,0,0,0,,000440,,,,Adair,ARAOC,40001,,OKCNA,,BIA,Federal,,,,,,,SA17A,,OKCNA,US-OK,Grass,GR3,,,,2022-OKCNA-000440,No Decision,wildcad,INFORM_Inspector,0,,,2022/02/16 14:42:11+00,2022/02/22 18:08:04+00,IRWIN,{58BDA112-0F6A-4851-B90F-1C9BC3E3FF60},0,,
-99.4133333299999,44.0505555600001,241915,,DEFAULT,,,,1.5,,SDGPC,,,,,,,,,Human,Debris/Open Burning,,PF7K,,2022/02/15 22:40:00+00,,2022/02/16 15:00:00+00,,,,,,,RMCC,,,,,,DOOR,,WF,FI,,,,2022/02/15 23:00:00+00,{681CD09F-0481-4BBF-AF50-F8C7E92F5AAB},,0,0,0,0,0,,000014,,,,Buffalo,SDGPC,46017,BIA,SDCCA,,BIA,Federal,,,,,,,RM23,BIA,SDCCA,US-SD,Grass,GR2,,,,2022-SDCCA-000014,No Decision,firecode,INFORM_Inspector,0,,,2022/02/16 14:39:01+00,2022/02/16 16:15:55+00,IRWIN,{7FE00139-12BA-44B7-9D6B-5817E8FFA525},0,,
-96.62492,35.3480000000001,241917,,CERTIFIED,,2022/02/15 21:59:59+00,2022/02/16 22:31:00+00,0.2,1,ARAOC,,,,2022/02/23 23:17:45+00,,,,,Human,Other Human Cause,,PF7N,,2022/02/15 21:30:00+00,,2022/02/17 22:30:00+00,,,,,PA,1522,SACC,,,,,,ANTLER,,WF,FI,35.348,-96.62492,,,{8329C30C-161D-4D71-BC3D-2894925E0F2E},,0,1,0,0,0,,000441,,,,Seminole,ARAOC,40133,,,,Private,Private,,,,,,,SA03,BIA,OKWEA,US-OK,Grass,GR1,,,,2022-OKWEA-000441,No Decision,wildcad,INFORM_Inspector,0,,,2022/02/16 14:46:18+00,2022/02/23 23:17:45+00,IRWIN,{7A4877B2-2D7E-4B9D-AE76-7019D022749C},0,,
-118.1699,34.0356400000001,241918,,DEFAULT,,,,,0.01,CALACC,,,,,,,,,Undetermined,,,,,2022/02/16 14:45:34+00,,,,,,,,,OSCC,,,,,,LAC-058522,,WF,FI,34.03564,-118.1699,,,{4432A234-AE06-447F-A685-6062B68DD123},,0,,,,,,058522,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2022-CALAC-058522,No Decision,lacocad,lacocad,0,,,2022/02/16 14:48:48+00,2022/02/16 14:48:48+00,IRWIN,{F54F632D-C770-499D-80D3-A0DAB77BD75E},0,,
-96.50670258,35.38502091,241919,,CERTIFIED,,2022/02/15 23:00:00+00,2022/02/16 22:30:00+00,0.5,1,ARAOC,,,,2022/02/24 20:09:11+00,,,,,Human,Other Human Cause,"Other, Known",PF7P,,2022/02/15 22:30:00+00,,2022/02/17 22:30:00+00,,,,,PA,1522,SACC,,,,,,BEAVER TOOTH,,WF,FI,35.38494,-96.50658,,2022/02/15 22:30:00+00,{67B508BC-C80C-49CF-9BFA-6F5049B1D468},,0,1,0,0,0,,000442,,,,Seminole,ARAOC,40133,,,,Private,Private,,,,,,,SA03,BIA,OKWEA,US-OK,Grass,GR1,,,,2022-OKWEA-000442,No Decision,wildcad,INFORM_Inspector,0,,,2022/02/16 14:51:21+00,2022/02/24 20:09:11+00,IRWIN,{70BBAD89-BA95-4991-9A3C-34C695FDD788},0,,
-94.8516667,34.5450000000001,241920,,DEFAULT,,,,205,,ARAOC,4560,,,,Minimal,Uphill Runs,Wind Driven Runs,,Human,,,PF89,,2022/02/16 00:14:59+00,Type 5 Incident,,0,100,0,0,,,SACC,2022/02/17 21:00:00+00,2022/02/16 14:31:00+00,2022/02/17 21:00:00+00,F,Type 5 IC,Little Cedar Fire,2 Miles NE of Honobia,WF,FI,,,,,{651CA0CB-0276-4843-A3BD-0B7278E95702},,0,,,,,0,220303,100,100,,Le Flore,ARAOC,40079,,,,Private,Private,,,,,,,SA17A,DVF,OKOKS,US-OK,,,Closed Timber Litter,Timber (Grass and Understory),1,2022-OKOKS-220303,No Decision,ics209,ics209,0,,,2022/02/16 14:55:08+00,2022/02/17 21:43:41+00,IRWIN,{046C45B8-4C94-4DB4-9ECB-AA12D204CC21},0,,
-98.28379,35.29709,241923,,FIREREPORTING,,2022/02/16 00:59:59+00,2022/02/22 15:59:59+00,10,10,ARAOC,,,,,,,,,Human,,,PF7Q,,2022/02/15 21:59:59+00,,2022/02/22 15:59:59+00,,,,,PA,1522,SACC,,,,,,FLAT DRAW,,WF,FI,35.29709,-98.28379,2,,{424C9DC7-C2B2-4B75-8687-75C031F1DC43},,0,1,0,0,0,,000444,,,,Caddo,ARAOC,40015,BIA,OKCOA,,BIA,Federal,,,,,,,SA02,BIA,OKANA,US-OK,,,,,,2022-OKANA-000444,No Decision,wildcad,wildcad,0,,,2022/02/16 15:03:29+00,2022/02/22 16:03:04+00,IRWIN,{8DD14CBE-530B-4682-9311-FB2EA94F141B},0,,
-86.41077,35.8518800000001,241924,,DEFAULT,,,,27,1,TNTNC,,,,,,,,,Undetermined,,,,,2022/02/15 15:50:07+00,,,,,,,,,SACC,,,,,,RX - Fortress Rosecrans,,RX,FI,35.85188,-86.41077,27,,{FE4262D5-AFE2-4207-88E3-75921A15879A},,0,0,0,0,0,,000077,,,,Rutherford,TNTNC,47149,NPS,TNSTP,,NPS,Federal,,,,,,,SA25,NPS,TNSTP,US-TN,,,,,,2022-TNSTP-000077,No Decision,wildcad,wildcad,0,,,2022/02/16 15:00:36+00,2022/02/16 15:00:36+00,IRWIN,{5275C4C1-10D9-49D1-A400-74378D8FF35C},0,,
-117.254589,33.9410140000001,241925,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/02/16 14:45:16+00,,,,,,,,,OSCC,,,,,,HY 60  W/ PIGEON PASS RD OFRP,,WF,FI,33.941014,-117.254589,,,{6D2B309A-ABC5-4124-A39D-E25050B2DA76},,0,0,0,0,0,,025164,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CDF,CARRU,US-CA,,,,,,2022-CARRU-025164,No Decision,cfcad,cfcad,0,,,2022/02/16 15:08:50+00,2022/02/16 15:08:50+00,IRWIN,{9AF45281-BB62-40B0-8EDA-D1C44DF1C6F9},0,,
-94.54826,35.73578,241926,,CERTIFIED,,2022/02/16 02:29:59+00,2022/02/17 15:00:00+00,13.2,1,ARAOC,,,,2022/02/21 12:36:30+00,,,,,Human,Incendiary,,PF7S,,2022/02/16 00:30:00+00,,2022/02/18 21:00:00+00,,,,,PA,1522,SACC,,,,,,BLUFF,,WF,FI,35.73578,-94.54826,9.6,,{56DF2ED4-6D92-4FA2-A4EC-5A4FF1D0FF0B},,0,1,0,0,0,,000445,,,,Adair,ARAOC,40001,,,,BIA,Federal,,,,,,,SA17A,,OKCNA,US-OK,Timber,TU2,,,,2022-OKCNA-000445,No Decision,wildcad,INFORM_Inspector,0,,,2022/02/16 15:12:30+00,2022/02/21 12:36:31+00,IRWIN,{47CEEC32-D982-4BB7-8C61-F368010544D7},0,,
-95.86208,39.38187,241927,,DEFAULT,,2022/02/15 18:40:00+00,,3,2,COPBC,,,,,,,,,Human,,,PF7R,,2022/02/15 17:19:00+00,,,,,,,PA,1522,RMCC,,,,,,2 Bravo 22,,WF,FI,39.38187,-95.86208,3,,{9ADBE761-93A6-4F1B-AB5F-4D6715E647BA},,0,1,0,0,0,,000119,,,,Jackson,COPBC,20085,BIA,KSHOA,,BIA,Federal,,,,,,,RM28,BIA,KSHOA,US-KS,,,,,,2022-KSHOA-000119,No Decision,wildcad,wildcad,0,,,2022/02/16 15:13:05+00,2022/02/16 15:16:52+00,IRWIN,{426C5E71-7E38-45AB-AE86-9908C2B8D2FA},0,,
-112.0403,33.95845,241928,,FIREREPORTING,,2022/02/16 21:17:59+00,2022/02/25 17:53:00+00,10.9,0.1,AZPHC,,,,,,,,,Human,,,PF7T,,2022/02/16 02:02:00+00,,2022/02/25 17:53:00+00,,,,,P3,0312,SWCC,,,,,,Cholla,,WF,FI,33.96275,-111.9571,10.9,,{2B5E1AAC-B77E-42FB-9231-358BF1803DB3},,0,1,0,0,1,,000078,,,,Maricopa,AZPHC,04013,FS,AZTNF,,USFS,Federal,,,,,,,SW06N,FS,AZTNF,US-AZ,,,,,,2022-AZTNF-000078,No Decision,wildcad,wildcad,0,,,2022/02/16 15:15:46+00,2022/02/28 15:31:37+00,IRWIN,{224AE080-31E7-43B6-AEA2-F558381F5781},0,,
-88.62791,37.2469400000001,241929,,FIREREPORTING,,2022/02/15 23:26:00+00,2022/02/17 19:30:00+00,11.9,10,ILILC,,,,,,,,,Human,Debris/Open Burning,,PF9P,,2022/02/15 23:03:00+00,,2022/02/17 19:34:59+00,,,,,P9,0908,EACC,,,,,,Rosebud WF,,WF,FI,37.25075,-88.628083,10,,{44ACAA42-1D5B-4072-AC35-D63DF641FD1D},,0,1,0,0,0,,220039,,,,Massac,ILILC,17127,,,,Private,Private,,,,,,,EA14,FS,ILSHF,US-IL,Grass,GR2,,,,2022-ILSHF-220039,No Decision,wildcad,wildcad,0,,,2022/02/16 15:19:58+00,2022/02/24 17:09:13+00,IRWIN,{D5F66C90-FF5D-4C65-AED5-A3C796DDCBB1},0,,
-90.77228,37.62282,241930,,DEFAULT,,2022/02/16 17:10:00+00,,44,20,MOMOC,,,,,,,,,Human,,,PF7U,,2022/02/16 00:24:00+00,,,,,,,P9,0905,EACC,,,,,,Mill Creek Road,,WF,FI,37.62615,-90.77444,40,,{8283B904-87AA-4F4E-B265-F2E73AE273A4},,0,1,0,0,0,,000050,,,,Iron,MOMOC,29093,,,,Private,Private,,,,,,,EA13,FS,MOMTF,US-MO,,,,,,2022-MOMTF-000050,No Decision,wildcad,wildcad,0,,,2022/02/16 15:19:00+00,2022/02/23 17:13:03+00,IRWIN,{A88F83AA-454C-4846-93EF-87D000D82461},0,,
-91.10508,37.91898,241931,,FIREREPORTING,,2022/02/16 17:29:59+00,2022/02/19 16:50:00+00,6.3,1,MOMOC,,,,,,,,,Undetermined,Undetermined,,PF7V,,2022/02/16 14:16:00+00,,2022/02/19 16:50:00+00,,,,,P9,0905,EACC,,,,,,Dobkins,,WF,FI,37.93324,-91.06644,2,2022/02/16 15:22:00+00,{BBAFCBC0-83FC-42E4-AA97-1D621B20B1CD},,0,1,0,0,0,,000052,,,,Crawford,MOMOC,29055,FS,MOMTF,,USFS,Federal,,,,,,,EA13,FS,MOMTF,US-MO,Grass,GR1,,,,2022-MOMTF-000052,No Decision,wildcad,INFORM_Inspector,0,,,2022/02/16 15:24:23+00,2022/02/21 22:16:34+00,IRWIN,{91C0656C-3E23-45D0-9284-511E1530CCBB},0,,
-96.1274999999999,34.5280556000001,241932,,DEFAULT,,,,104,,ARAOC,13500,,,,Minimal,Running,Wind Driven Runs,,Human,,,,,2022/02/16 00:20:00+00,Type 4 Incident,,0,100,0,0,,,SACC,2022/02/17 19:47:59+00,2022/02/16 15:13:00+00,2022/02/17 19:47:59+00,F,Type 5 IC,College Road Fire,NW of Coalgate,WF,FI,,,,,{48570BFD-9DE5-4E79-BC52-441E1C69FD34},,0,,,,,0,220302,100,100,,Coal,ARAOC,40029,,,,Private,Private,,,,,,,SA17A,DVF,OKOKS,US-OK,,,Timber (Grass and Understory),Hardwood Litter,1,2022-OKOKS-220302,No Decision,ics209,ics209,0,,,2022/02/16 15:43:00+00,2022/02/17 21:55:05+00,IRWIN,{9ECAB506-7E1C-4C7D-AF62-40770503F058},0,,
-91.015,37.0011111000001,241933,,DEFAULT,,,,,,MOMOC,,,,,,,,,,,,,,2022/02/16 15:49:00+00,,,,,,,,,EACC,,,,,,22 Jertail Mountain,,RX,FI,,,,,{1F6EB079-DD92-4B17-AE81-268407EB1947},,0,,,,,,000001,,,,Carter,MOMOC,29035,,,,Private,Private,,,,,,,EA13,NPS,MOOZP,US-MO,,,,,,2022-MOOZP-000001,No Decision,IROC,IROC,0,,,2022/02/16 15:52:01+00,2022/02/16 15:52:03+00,IRWIN,{F9212A45-7176-429A-907E-C216708147E7},0,,
-81.34561,27.6159700000001,241934,,DEFAULT,,,,436,1,FLFIC,,,,,,,,,Undetermined,,,,,2022/02/16 15:42:35+00,,,,,,,,,SACC,,,,,,APQ Rec Area 14 Rx 0216,,RX,FI,27.61597,-81.34561,436,,{F9102FBC-3C0C-4219-8B7D-B21437162A72},,0,0,0,0,0,,000253,,,,Highlands,FLFIC,12055,,,,DOD,Federal,,,,,,,SA48,USAF,FLAPQ,US-FL,,,,,,2022-FLAPQ-000253,No Decision,wildcad,wildcad,0,,,2022/02/16 15:50:57+00,2022/02/16 23:43:05+00,IRWIN,{7B8B22C9-8FD9-4478-99A0-6C694713158E},0,,
-96.06409,35.34939,241935,,DEFAULT,,2022/02/21 23:00:00+00,,438,1,ARAOC,20000,,,,Minimal,Smoldering,Wind Driven Runs,,Human,,,PF7W,,2022/02/15 19:30:00+00,Type 5 Incident,,0,100,0,0,PA,1522,SACC,2022/02/21 23:00:00+00,2022/02/20 21:00:00+00,2022/02/21 23:00:00+00,F,Type 5 IC,FLAMESVILLE,"3 miles E of Weleetka, OK",WF,FI,35.34939,-96.06409,100,,{ACF01A39-D358-4788-B3D0-A4A94DDECD91},,0,1,0,0,0,0,000446,100,100,Weleetka,Okfuskee,ARAOC,40107,BIA,OKOMA,,BIA,Federal,,,,,,,SA17A,BIA,OKOMA,US-OK,,,Timber (Litter and Understory),Hardwood Litter,12,2022-OKOMA-000446,No Decision,wildcad,wildcad,0,,,2022/02/16 15:50:59+00,2022/02/21 23:53:28+00,IRWIN,{3FC5CA20-FE0F-4A24-A04E-E700D4526F8D},0,,
-97.29067,34.51471,241936,,FIREREPORTING,,2022/02/16 18:00:00+00,2022/02/17 18:00:00+00,200,200,ARAOC,,,,,,,,,Human,,,PF7X,,2022/02/15 19:30:00+00,,2022/02/18 18:00:00+00,,,,,PA,1522,SACC,,,,,,HWY 7,,WF,FI,34.51471,-97.29067,,,{AB8C7AF5-2EBC-41DD-B747-EF83729599E4},,0,1,0,0,0,,000447,,,,Garvin,ARAOC,40049,,,,Private,Private,,,,,,,SA03,BIA,OKCHA,US-OK,,,,,,2022-OKCHA-000447,No Decision,wildcad,wildcad,0,,,2022/02/16 16:00:43+00,2022/02/26 14:33:27+00,IRWIN,{4305D3AB-F347-40F5-A5E1-7C23815E4316},0,,
-84.37904,36.7167900000001,241938,,DEFAULT,,2022/02/15 02:40:00+00,2022/02/17 14:29:59+00,0.7,1,KYKIC,,,,,,,,,Human,,,PF7Z,,2022/02/15 00:46:59+00,,,,,,,PN,1522,SACC,,,,,,Wright,,WF,FI,36.71679,-84.37904,0.7,,{29C00EAB-3C53-45D2-8C23-F2C606045686},,0,1,1,1,1,,000032,,,,McCreary,KYKIC,21147,FS,KYDBF,,USFS,Federal,,,,,,,SA27,DVF,KYKYS,US-KY,,,,,,2022-KYKYS-000032,No Decision,wildcad,wildcad,0,,,2022/02/16 16:10:14+00,2022/02/17 14:33:32+00,IRWIN,{4815F85E-C6DB-4E21-ADA1-1AD0BB9EA0E3},0,,
-92.8044444399999,35.9855555600001,241939,,DEFAULT,,,,,,ARAOC,,,,,,,,,,,,PF7Y,,2022/02/15 00:00:00+00,,,,,,,,,SACC,,,,,,BAKER FORD BOAT RAMP,,WF,FI,,,,,{FD9A44F6-DC9E-4679-9436-F873010912DE},,0,0,0,0,0,,220001,,,,Searcy,ARAOC,05129,NPS,ARBUP,,NPS,Federal,,,,,,,SA17B,NPS,ARBUP,US-AR,,,,,,2022-ARBUP-220001,No Decision,firecode,firecode,0,,,2022/02/16 16:14:02+00,2022/02/16 16:14:02+00,IRWIN,{02575D5B-709F-420F-9827-F55EDF68399B},0,,
-92.0452777799999,31.54916667,241940,,DEFAULT,,2022/02/13 21:00:00+00,2022/02/13 20:29:59+00,3.4,,LALIC,,,,,,,,,Human,,,PF70,,2022/02/13 18:00:00+00,,2022/02/17 18:59:59+00,,,,,,,SACC,,,,,,SQUIRREL FIRE,,WF,FI,,,,,{9CE3641F-E7D5-4CC1-9D0D-2653FF93F2F1},,0,1,0,0,0,,000001,,,,LaSalle,LALIC,22059,FWS,LACTR,,USFWS,Federal,,,,,,,SA19,FWS,LACTR,US-LA,,,,,,2022-LACTR-000001,No Decision,firecode,wfdss,0,,,2022/02/16 16:25:36+00,2022/02/17 19:34:24+00,IRWIN,{A7ABC2BE-BDD3-4EC0-B126-AFD536778AB4},0,,
-118.3384,34.31107,241942,,DEFAULT,,,,0.1,0.1,CAANCC,,,,,,,,,Undetermined,Equipment,Motor Vehicle,PF71,,2022/02/16 16:11:00+00,,,,,,,,,OSCC,,,,,,GOLD,,WF,FI,34.21698,-117.6707,,2022/02/16 16:12:00+00,{E65F7D13-AA80-45CF-8058-73AC3722960B},1,0,0,0,0,1,,000425,,,,Los Angeles,CAANCC,06037,FS,CAANF,,USFS,Federal,,,,,,,SC09,FS,CAANF,US-CA,Grass,GR1,,,,2022-CAANF-000425,No Decision,wildcad,wildcad,0,,,2022/02/16 16:48:55+00,2022/02/21 17:35:50+00,IRWIN,{365D6AEB-8471-4D8F-8C20-B65B124A7063},0,,
-106.6053,35.7844700000001,241944,,DEFAULT,,,,709,1,NMSFC,,,,,,,,,Undetermined,,,,,2022/01/19 15:02:50+00,,,,,,,,,SWCC,,,,,,Pino West Piles Rx,,RX,FI,35.78447,-106.6053,,,{081D137B-4B4B-40C2-82A0-D2BE0D2FE499},,0,1,0,0,0,,000017,,,,Sandoval,NMSFC,35043,FS,NMSNF,,USFS,Federal,,,,,,,SW07,FS,NMSNF,US-NM,,,,,,2022-NMSNF-000017,No Decision,wildcad,wildcad,0,,,2022/02/16 17:00:31+00,2022/02/19 18:15:09+00,IRWIN,{42C5805B-FC32-445A-8052-B83E56255BDE},0,,
-86.68021,37.9614800000001,241947,,FIREREPORTING,,2022/02/16 19:40:00+00,2022/02/17 02:00:00+00,3,3,INIIC,,,,,,,,,Human,Other Human Cause,Home Outdoor Wood Burning Furnaces,PF73,,2022/02/16 16:44:00+00,,2022/02/17 17:00:00+00,,,,,,,EACC,,,,,,February Fire,,WF,FI,37.961511,-86.679561,,2022/02/16 17:00:00+00,{5625D58E-8B41-4B2A-928A-51A2D5C6C87F},0,0,1,1,0,0,,220007,,,,Perry,INIIC,18123,,,,Private,Private,,,,,,,EA14,FS,INHOF,US-IN,Timber,TL9,,,,2022-INHOF-220007,No Decision,wildcad,wildcad,0,,,2022/02/16 17:36:30+00,2022/02/17 17:41:29+00,IRWIN,{8ADB055E-D4F4-4767-9BE5-85AC952CD64A},0,,
